Date,Last Price
25/07/2016,6710.13
22/07/2016,6730.48
21/07/2016,6699.89
20/07/2016,6728.99
19/07/2016,6697.37
18/07/2016,6695.42
15/07/2016,6669.24
14/07/2016,6654.47
13/07/2016,6670.4
12/07/2016,6680.69
11/07/2016,6682.86
08/07/2016,6590.64
07/07/2016,6533.79
06/07/2016,6463.59
05/07/2016,6545.37
04/07/2016,6522.26
01/07/2016,6577.83
30/06/2016,6504.33
29/06/2016,6360.06
28/06/2016,6140.39
27/06/2016,5982.2
24/06/2016,6138.69
23/06/2016,6338.1
22/06/2016,6261.19
21/06/2016,6226.55
20/06/2016,6204
17/06/2016,6021.09
16/06/2016,5950.48
15/06/2016,5966.8
14/06/2016,5923.53
13/06/2016,6044.97
10/06/2016,6115.76
09/06/2016,6231.89
08/06/2016,6301.52
07/06/2016,6284.53
06/06/2016,6273.4
03/06/2016,6209.63
02/06/2016,6185.61
01/06/2016,6191.93
31/05/2016,6230.79
30/05/2016,6270.79
27/05/2016,6270.79
26/05/2016,6265.65
25/05/2016,6262.85
24/05/2016,6219.26
23/05/2016,6136.43
20/05/2016,6156.32
19/05/2016,6053.35
18/05/2016,6165.8
17/05/2016,6167.77
16/05/2016,6151.4
13/05/2016,6138.5
12/05/2016,6104.19
11/05/2016,6162.49
10/05/2016,6156.65
09/05/2016,6114.81
06/05/2016,6125.7
05/05/2016,6117.25
04/05/2016,6112.02
03/05/2016,6185.59
02/05/2016,6241.89
29/04/2016,6241.89
28/04/2016,6322.4
27/04/2016,6319.91
26/04/2016,6284.52
25/04/2016,6260.92
22/04/2016,6310.44
21/04/2016,6381.44
20/04/2016,6410.26
19/04/2016,6405.35
18/04/2016,6353.52
15/04/2016,6343.75
14/04/2016,6365.1
13/04/2016,6362.89
12/04/2016,6242.39
11/04/2016,6200.12
08/04/2016,6204.41
07/04/2016,6136.89
06/04/2016,6161.63
05/04/2016,6091.23
04/04/2016,6164.72
01/04/2016,6146.05
31/03/2016,6174.9
30/03/2016,6203.17
29/03/2016,6105.9
24/03/2016,6106.48
23/03/2016,6199.11
22/03/2016,6192.74
21/03/2016,6184.58
18/03/2016,6189.64
17/03/2016,6201.12
16/03/2016,6175.49
15/03/2016,6139.97
14/03/2016,6174.57
